	Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	Final Grouping	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	Unnamed: 50	Unnamed: 51
4322	SRX9951432	SRR13552906	12/17/2021 13:09	1/28/2021 21:12	5818466.0	879436667.0	5818466.0	151.0	328.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13552/SRR13552906/SRR13552906.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	484.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126022	SAMN17595128	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044351							no					GEO	SRA1188185		public	556A85B6F0DFC50D0B6F60E3ABC1F2C5	F91777ABF05949F88B5E4E181EEAB268				
4323	SRX9951433	SRR13552907	12/17/2021 13:09	1/28/2021 21:13	7542286.0	1138563181.0	7542286.0	150.0	431.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13552/SRR13552907/SRR13552907.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	484.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126024	SAMN17595127	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044352							no					GEO	SRA1188185		public	3B8574C385C6A472F2BE07E7665BFEA9	2672EF17F3168EC0E72A752ED7E19D85				
4324	SRX9951434	SRR13552908	12/17/2021 13:09	1/28/2021 21:13	6318158.0	954816527.0	6318158.0	151.0	355.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13552/SRR13552908/SRR13552908.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	485.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126026	SAMN17595126	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044353							no					GEO	SRA1188185		public	5C9BE3D116C778307534D04514A6C94E	4BCDA531E783E99FBC5756C96DCEE203				
4325	SRX9951435	SRR13552909	12/17/2021 13:09	1/28/2021 21:13	7187124.0	1086143008.0	7187124.0	151.0	406.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13552/SRR13552909/SRR13552909.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	485.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126025	SAMN17595125	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044354							no					GEO	SRA1188185		public	7B56CA8020B05278982FD3A76A434FE0	593D2BB9D6653E152C7ACD6F3BA2063C				
4326	SRX9951436	SRR13552910	12/17/2021 13:09	1/28/2021 21:13	6827562.0	1032216698.0	6827562.0	151.0	384.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13552/SRR13552910/SRR13552910.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	485.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126027	SAMN17595124	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044355							no					GEO	SRA1188185		public	48F04278D7BDB3F0456C066F8A902056	E30C58D8D86B4F7F70013B28902C946B				
4327	SRX9951437	SRR13552911	12/17/2021 13:09	1/28/2021 21:13	6926862.0	1044805388.0	6926862.0	150.0	388.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13552/SRR13552911/SRR13552911.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	486.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126028	SAMN17595123	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044356							no					GEO	SRA1188185		public	A2004BEE34B1C0643DE9C2B2DE903B75	C11599777621B4172876560F04A765DE				
4328	SRX9951438	SRR13552912	12/17/2021 13:09	1/28/2021 21:12	6580562.0	992775333.0	6580562.0	150.0	376.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13552/SRR13552912/SRR13552912.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	486.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126037	SAMN17595076	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044357							no					GEO	SRA1188185		public	41E83728641868C796A06807DC13B386	4BF7647E23DA29B47F2532F449772971				
4329	SRX9951439	SRR13552913	12/17/2021 13:09	1/28/2021 21:12	6498649.0	979368648.0	6498649.0	150.0	369.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR013/13552/SRR13552913/SRR13552913.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	486.0	SRP303368	PRJNA694989	3.0	694989.0	SRS8126030	SAMN17595075	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5044358							no					GEO	SRA1188185		public	985C6B92CBA71D0F80288B0A109DBB94	25EA0D96726785E366B055582B388281				
4330	SRX9964251	SRR13566058	12/17/2021 13:09	1/28/2021 20:25	6703388.0	1008687452.0	6703388.0	150.0	381.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR013/13566/SRR13566058/SRR13566058.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	494.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137915	SAMN17610585	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048007							no					GEO	SRA1188701		public	3BDD3E1C64DD90EDB285A0F0A84357EA	2C0FDF5D40B774FD74A51F1CBBDBFC61				
4331	SRX9964252	SRR13566059	12/17/2021 13:09	1/28/2021 20:26	8850079.0	1329661773.0	8850079.0	150.0	506.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR013/13566/SRR13566059/SRR13566059.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	494.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137916	SAMN17610584	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048008							no					GEO	SRA1188701		public	E44F9B12BF964FB0C77EF91D64373911	56EB1451AFE7ED9E756C05E43F2BB307				
4332	SRX9964253	SRR13566036	12/17/2021 13:09	1/28/2021 20:25	5412209.0	818396481.0	5412209.0	151.0	306.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR013/13566/SRR13566036/SRR13566036.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	487.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137917	SAMN17610578	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047985							no					GEO	SRA1188701		public	FB1CB52267475FFDFEB44D52840AE1D2	9AA60FA35A35DC68EFC079BBE6619A78				
4333	SRX9964254	SRR13566037	12/17/2021 13:09	1/28/2021 20:25	6338464.0	958452499.0	6338464.0	151.0	355.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566037/SRR13566037.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	487.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137918	SAMN17610577	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047986							no					GEO	SRA1188701		public	FCC6873DA144D66AC5DD320978097944	EDF64FE8228576FB253978A18715D8EA				
4334	SRX9964255	SRR13566038	12/17/2021 13:09	1/28/2021 20:26	6358610.0	961156493.0	6358610.0	151.0	355.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566038/SRR13566038.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	487.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137919	SAMN17610576	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047987							no					GEO	SRA1188701		public	873B999AB7AFE091E285DCA99FCF8419	31F64F4BB812441F47E5A3D5ECD44F38				
4335	SRX9964256	SRR13566039	12/17/2021 13:09	1/28/2021 20:27	6327414.0	956484232.0	6327414.0	151.0	354.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566039/SRR13566039.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	488.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137920	SAMN17610575	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047988							no					GEO	SRA1188701		public	2C293945BC4C30D7948FE1944C24D44B	C2B1F8A61087A7F11D9F7679A02A20E4				
4336	SRX9964257	SRR13566040	12/17/2021 13:09	1/28/2021 20:25	5413174.0	817932866.0	5413174.0	151.0	305.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566040/SRR13566040.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	488.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137921	SAMN17610574	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047989							no					GEO	SRA1188701		public	532274062F26A7FD5DD1EFEAFBFE4D20	61F69498ECE4D30CBE90E97921649B13				
4337	SRX9964258	SRR13566041	12/17/2021 13:09	1/28/2021 20:26	7321077.0	1106663211.0	7321077.0	151.0	415.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566041/SRR13566041.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	488.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137922	SAMN17610573	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047990							no					GEO	SRA1188701		public	BFF2B326F9F3F0EE338ABF4EF0C026B1	97E82B263C3AA3FCFB5D1B979D54A1E7				
4338	SRX9964259	SRR13566042	12/17/2021 13:09	1/28/2021 20:25	7000511.0	1056229971.0	7000511.0	150.0	408.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566042/SRR13566042.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	489.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137923	SAMN17610572	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047991							no					GEO	SRA1188701		public	C131B121C7411C65468975D85ACC52D2	65009FD480DF267F5F3F64E00CC689B2				
4339	SRX9964260	SRR13566043	12/17/2021 13:09	1/28/2021 20:25	6871141.0	1037879986.0	6871141.0	151.0	389.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566043/SRR13566043.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	489.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137924	SAMN17610571	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047992							no					GEO	SRA1188701		public	13046493EB8E6D39ADFF12AAB3C545EB	F9E5532171F2DD2D5827D87F5EC5B92D				
4340	SRX9964261	SRR13566044	12/17/2021 13:09	1/27/2021 20:17	6590921.0	996192285.0	6590921.0	151.0	372.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566044/SRR13566044.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	489.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137925	SAMN17610570	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047993							no					GEO	SRA1188701		public	6DBC6FDCA0691F7BE16DCAC9B15E30B9	30BD49B3FB0D537DB611006DB9CDB65D				
4341	SRX9964262	SRR13566045	12/17/2021 13:09	1/28/2021 20:25	7358602.0	1110095154.0	7358602.0	150.0	412.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR013/13566/SRR13566045/SRR13566045.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	490.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137926	SAMN17610569	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047994							no					GEO	SRA1188701		public	DDD3E243E2ABC1EA0BB8B1E4AED13CD2	1D9447428910BA0612DB92C89AAF3349				
4342	SRX9964263	SRR13566046	12/17/2021 13:09	1/28/2021 20:24	6294052.0	949780853.0	6294052.0	150.0	354.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566046/SRR13566046.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	490.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137927	SAMN17610568	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047995							no					GEO	SRA1188701		public	3B7739F113F7E01B56AB8802F01FE0F7	D2A65603FEC12D7424E06AC6EDAC683B				
4343	SRX9964264	SRR13566047	12/17/2021 13:09	1/28/2021 20:25	5827341.0	879013296.0	5827341.0	150.0	332.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13566/SRR13566047/SRR13566047.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	490.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137928	SAMN17610567	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047996							no					GEO	SRA1188701		public	B87E77CFA8F6D8249D2B8F2D3CAD3866	85378846F8144AA14EE187A7D009E0AC				
4344	SRX9964265	SRR13566048	12/17/2021 13:09	1/28/2021 20:26	7795111.0	1173910192.0	7795111.0	150.0	441.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566048/SRR13566048.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	491.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137929	SAMN17610566	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047997							no					GEO	SRA1188701		public	723E72ABA274D00406954F677A8A6319	B91177F4C99F7B4737A982E715ED2403				
4345	SRX9964266	SRR13566049	12/17/2021 13:09	1/28/2021 20:24	5707653.0	862014814.0	5707653.0	151.0	324.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13566/SRR13566049/SRR13566049.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	491.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137930	SAMN17610565	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047998							no					GEO	SRA1188701		public	DE3BA355C375594B3CEAFE093E1F133F	14BE8FABF36F3C4DEA520B2020627B11				
4346	SRX9964267	SRR13566050	12/17/2021 13:09	1/28/2021 20:26	7542224.0	1137703778.0	7542224.0	150.0	432.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566050/SRR13566050.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	491.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137931	SAMN17610564	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5047999							no					GEO	SRA1188701		public	F61713BBE56897437798F7FB28D256B4	A3F411A4751C3436C030911C04EFC35B				
4347	SRX9964268	SRR13566051	12/17/2021 13:09	1/28/2021 20:25	7529068.0	1134731836.0	7529068.0	150.0	423.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566051/SRR13566051.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	492.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137932	SAMN17610563	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048000							no					GEO	SRA1188701		public	5D774D1015CF5D1EDE2FF6C6C48E1961	C2CE0C77CD18D6FFB6BD61FBD8EE965E				
4348	SRX9964269	SRR13566052	12/17/2021 13:09	1/28/2021 20:26	7487388.0	1127324119.0	7487388.0	150.0	426.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566052/SRR13566052.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	492.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137933	SAMN17610562	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048001							no					GEO	SRA1188701		public	92D669A9A6A25F9576337AEB4C4E6458	40C498065E0BD51024B6FB845DB2FAAD				
4349	SRX9964270	SRR13566053	12/17/2021 13:09	1/28/2021 20:26	7635381.0	1151334174.0	7635381.0	150.0	430.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566053/SRR13566053.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	492.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137934	SAMN17610561	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048002							no					GEO	SRA1188701		public	91CDB6905BE4233C72E1E2C97D90CD38	6F6B95CA048B5B51C5D5DC364ED76A92				
4350	SRX9964271	SRR13566054	12/17/2021 13:09	1/28/2021 20:25	7056654.0	1066384406.0	7056654.0	151.0	407.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566054/SRR13566054.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	493.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137935	SAMN17610560	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048003							no					GEO	SRA1188701		public	E2A2EF04A2D2AE75D5B34803F41C0551	EF9D4DD8C0A481EC1ECD0EA82BE77487				
4351	SRX9964272	SRR13566055	12/17/2021 13:09	1/28/2021 20:26	7986092.0	1202426144.0	7986092.0	150.0	450.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566055/SRR13566055.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	493.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137936	SAMN17610586	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048004							no					GEO	SRA1188701		public	7C3C079BB5529D8BACB52DA77FC945C8	A5A602E9F622B5129E7D3535F4D03680				
4352	SRX9964273	SRR13566056	12/17/2021 13:09	1/28/2021 20:26	7168315.0	1081545366.0	7168315.0	150.0	406.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566056/SRR13566056.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	493.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137937	SAMN17610580	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048005							no					GEO	SRA1188701		public	3999955A981B33DAC562B0328A4241D7	44819EDDBF7F5178A8269827C617F03D				
4353	SRX9964274	SRR13566057	12/17/2021 13:09	1/28/2021 20:25	7853301.0	1185023564.0	7853301.0	150.0	449.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13566/SRR13566057/SRR13566057.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	494.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137938	SAMN17610579	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048006							no					GEO	SRA1188701		public	17247B914B4205AA193247E8A2CDF4BD	BE7DB858AD1D88ABEB0D8A8BCE839187				
4354	SRX9964275	SRR13566060	12/17/2021 13:09	1/28/2021 20:26	7561171.0	1137747214.0	7561171.0	150.0	428.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566060/SRR13566060.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	495.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137939	SAMN17610583	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048009							no					GEO	SRA1188701		public	BD41DDB36E059FCAA714480BF9BDF425	DE2DC6A79992C7380191F781496A7B9C				
4355	SRX9964276	SRR13566061	12/17/2021 13:09	1/28/2021 20:24	7429008.0	1118201978.0	7429008.0	150.0	417.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566061/SRR13566061.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	495.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137940	SAMN17610582	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048010							no					GEO	SRA1188701		public	926F7BB6A4B8253B8FF26BEF5786B176	F9F25C3B0B93AF9D3C18C6546F17E8DF				
4356	SRX9964277	SRR13566062	12/17/2021 13:09	1/28/2021 20:25	7050938.0	1059740868.0	7050938.0	150.0	396.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13566/SRR13566062/SRR13566062.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	495.0	SRP303527	PRJNA695291	3.0	695291.0	SRS8137941	SAMN17610581	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5048011							no					GEO	SRA1188701		public	569B2A519CB4A6DDE551B439EF3BE232	F41D23E7787C57D1D24A8ABFB5F55CAD				
4357	SRX9995847	SRR13601493	12/17/2021 13:09	2/1/2021 15:02	10476431.0	1582444216.0	10476431.0	151.0	690.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13601/SRR13601493/SRR13601493.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	502.0	SRP304127	PRJNA698563	3.0	698563.0	SRS8166686	SAMN17727155	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5057923							no					GEO	SRA1190017		public	06587C1810FF7B1E8D0D083F69BBA995	47C4566DB8887E5F614665720375681C				
4358	SRX9995848	SRR13601494	12/17/2021 13:09	2/1/2021 15:02	10830745.0	1635863702.0	10830745.0	151.0	713.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR013/13601/SRR13601494/SRR13601494.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	502.0	SRP304127	PRJNA698563	3.0	698563.0	SRS8166683	SAMN17727154	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5057924							no					GEO	SRA1190017		public	AECAB87E984756695B23DFB6AD6C1C66	F89A746E7F8442F6EFEAC60E7A46BB74				
4359	SRX9995849	SRR13601475	12/17/2021 13:09	2/1/2021 14:59	8846689.0	1336215324.0	8846689.0	151.0	582.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR013/13601/SRR13601475/SRR13601475.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	496.0	SRP304127	PRJNA698563	3.0	698563.0	SRS8166684	SAMN17727098	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5057905							no					GEO	SRA1190017		public	4EBB525222169461B23B3E6B06CF52DC	161226F0B6FC9F9A006FD7FF774F9358				
4360	SRX9995850	SRR13601476	12/17/2021 13:09	2/1/2021 15:00	9484574.0	1432725921.0	9484574.0	151.0	623.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR013/13601/SRR13601476/SRR13601476.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	496.0	SRP304127	PRJNA698563	3.0	698563.0	SRS8166685	SAMN17727097	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5057906							no					GEO	SRA1190017		public	3BBE08A8C4C8797DA41A420580C98FAD	0F4544374752FBE1BDE34E1751C0E997				
4361	SRX9995851	SRR13601477	12/17/2021 13:09	2/1/2021 14:59	7837973.0	1183822199.0	7837973.0	151.0	516.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13601/SRR13601477/SRR13601477.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	496.0	SRP304127	PRJNA698563	3.0	698563.0	SRS8166687	SAMN17727096	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5057907							no					GEO	SRA1190017		public	2754B43F905FBAC2DCDBEA7C02910EB4	0034AAF59067043CBAC01A749551D9CB				
4362	SRX9995852	SRR13601478	12/17/2021 13:09	2/1/2021 15:00	8596102.0	1298266593.0	8596102.0	151.0	565.0		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR013/13601/SRR13601478/SRR13601478.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0.0	0.0	ILLUMINA	NextSeq 500	497.0	SRP304127	PRJNA698563	3.0	698563.0	SRS8166688	SAMN17727095	simple	83332.0	Mycobacterium tuberculosis H37Rv	GSM5057908							no					GEO	SRA1190017		public	44A2D01772D0328E98169CD71049C01F	5A2BCB97E46D55B5174EB199FF6BBE84				
